date,region_id,surface_temp_c,ndvi,rainfall_mm_7d,soil_moisture_pct,cloud_cover_pct,evapotranspiration_mm,drought_risk
2025-08-28,R13,17.0,0.6178,10.549,59.585,50.425,4.598,0
2025-08-29,R13,18.507,0.5961,10.365,56.324,31.746,7.092,0
2025-08-30,R13,18.206,0.6306,11.642,60.285,39.149,6.736,0
2025-08-31,R13,20.268,0.6815,16.529,57.34,79.758,4.887,0
2025-09-01,R13,19.726,0.608,4.068,58.896,48.625,6.28,0
2025-09-02,R13,18.058,0.6907,0.095,54.47,37.674,5.853,0
2025-09-03,R13,19.029,0.7036,14.4,58.433,47.123,6.937,0
2025-09-04,R13,17.385,0.7871,3.426,61.876,40.167,6.86,0
2025-09-05,R13,17.866,0.5527,27.574,64.551,96.529,4.556,0
2025-09-06,R13,17.581,0.6813,38.179,66.376,66.489,6.531,0
2025-09-07,R13,18.767,0.6398,13.49,60.564,55.154,6.68,0
2025-09-08,R13,21.397,0.6182,3.319,57.033,27.248,8.105,0
2025-09-09,R13,15.869,0.711,15.032,64.848,28.886,6.427,0
2025-09-10,R13,21.744,0.6316,20.735,63.626,61.988,6.436,0
2025-09-11,R13,17.101,0.5983,6.899,58.144,39.889,6.988,0
2025-09-12,R13,16.444,0.5768,6.954,56.596,64.889,5.56,0
2025-09-13,R13,21.607,0.6243,8.024,58.732,18.161,9.626,1
2025-09-14,R13,18.649,0.6501,1.758,57.732,11.095,8.045,1
2025-09-15,R13,18.651,0.6005,16.411,59.796,59.402,5.49,0
2025-09-16,R13,18.066,0.5583,15.271,57.006,61.571,5.448,0
2025-09-17,R13,20.648,0.4677,3.501,56.222,56.248,7.381,1
2025-09-18,R13,21.248,0.6408,8.841,56.116,100,5.859,0
2025-09-19,R13,20.355,0.6109,14.548,53.767,69.672,6.819,0
2025-09-20,R13,16.604,0.6351,2.07,53.882,28.977,7.485,0
2025-09-21,R13,17.417,0.5786,3.141,57.076,66.29,4.08,0
2025-09-22,R13,14.853,0.6072,19.044,66.36,74.975,2.514,0
2025-09-23,R13,15.353,0.6282,6.974,57.45,75.657,3.349,0
2025-09-24,R13,20.169,0.5447,6.525,56.594,66.984,7.292,0
2025-09-25,R13,19.028,0.5471,5.587,56.164,54.012,6.396,0
2025-09-26,R13,19.078,0.5141,9.855,57.753,67.416,5.318,0
2025-09-27,R13,18.902,0.5809,15.57,57.904,55.983,5.924,0
2025-09-28,R13,15.617,0.6861,6.683,59.803,39.7,7.097,0
2025-09-29,R13,17.724,0.6397,6.679,56.051,93.602,1.858,0
2025-09-30,R13,20.177,0.5979,3.652,57.253,49.245,7.129,1
2025-10-01,R13,14.992,0.7701,9.724,62.206,48.26,6.384,0
2025-10-02,R13,14.731,0.6377,16.626,65.065,77.004,4.193,0
2025-10-03,R13,19.794,0.5328,3.98,58.269,49.059,7.4,1
2025-10-04,R13,17.757,0.6203,5.521,57.282,43.007,7.425,0
2025-10-05,R13,18.674,0.5944,4.496,56.704,53.948,6.621,0
2025-10-06,R13,19.47,0.5956,13.411,59.653,43.03,7.034,0
2025-10-07,R13,18.431,0.5513,18.09,58.561,50.424,6.152,0
2025-10-08,R13,19.11,0.5836,9.598,60.296,77.17,5.309,0
2025-10-09,R13,18.477,0.6675,18.834,58.351,85.023,4.846,0
2025-10-10,R13,19.303,0.5658,7.835,54.325,22.231,7.37,1
2025-10-11,R13,17.238,0.6384,12.865,59.728,38.459,6.513,0
2025-10-12,R13,23.176,0.4755,3.545,55.364,62.478,6.994,0
2025-10-13,R13,16.335,0.7109,5.136,62.191,19.803,5.954,0
2025-10-14,R13,15.346,0.666,13.703,62.096,69.229,6.466,0
2025-10-15,R13,15.879,0.6624,2.545,53.84,26.056,6.911,0
2025-10-16,R13,19.911,0.5674,2.983,53.112,15.777,8.362,1
2025-10-17,R13,17.147,0.6502,2.019,58.931,58.564,5.106,0
2025-10-18,R13,17.516,0.618,11.306,57.127,76.147,6.006,0
2025-10-19,R13,19.388,0.5821,4.83,59.565,65.121,7.133,0
2025-10-20,R13,18.58,0.5751,3.143,56.984,31.006,7.516,0
2025-10-21,R13,20.367,0.6171,24.179,62.749,60.436,5.375,0
2025-10-22,R13,20.273,0.6732,6.189,54.615,52.446,6.003,1
2025-10-23,R13,19.846,0.5951,14.687,59.777,60.42,6.683,0
2025-10-24,R13,19.24,0.661,10.444,58.753,25.064,8.402,0
2025-10-25,R13,18.34,0.4635,16.107,56.684,64.9,4.386,0
2025-10-26,R13,20.202,0.5871,7.025,58.202,69.599,4.795,0
2025-10-27,R13,19.674,0.6015,10.305,60.444,20.297,7.458,0
2025-10-28,R13,19.151,0.5997,4.636,56.349,39.54,6.705,1
2025-10-29,R13,18.724,0.6862,17.302,62.158,54.225,5.877,0
2025-10-30,R13,20.128,0.5401,5.206,54.272,41.034,7.861,1
2025-10-31,R13,21.492,0.5911,8.18,54.273,47.08,7.136,0
2025-11-01,R13,17.357,0.6986,21.424,66.108,87.231,4.181,0
2025-11-02,R13,19.256,0.5573,2.047,51.493,37.109,8.542,1
2025-11-03,R13,17.49,0.5874,1.941,52.599,35.86,8.324,1
2025-11-04,R13,17.731,0.5766,6.411,55.258,53.98,6.998,0
2025-11-05,R13,17.497,0.6287,1.601,53.821,55.437,6.741,0
2025-11-06,R13,18.911,0.6431,5.884,54.866,47.05,5.548,0
2025-11-07,R13,19.929,0.6345,10.278,52.69,71.565,5.707,0
2025-11-08,R13,20.323,0.6005,3.348,57.791,44.499,8.711,1
2025-11-09,R13,20.973,0.7068,2.664,53.931,49.938,6.746,1
2025-11-10,R13,20.81,0.54,0.793,50.828,46.628,6.627,0
2025-11-11,R13,16.303,0.6351,6.231,57.584,49.856,5.147,0
2025-11-12,R13,19.874,0.536,1.024,51.353,68.101,5.768,0
2025-11-13,R13,17.972,0.6044,31.944,67.933,67.518,5.315,0
2025-11-14,R13,19.959,0.7377,3.855,49.652,62.256,6.175,0
2025-11-15,R13,22.412,0.6458,11.795,57.787,65.503,5.474,0
2025-11-16,R13,18.608,0.7326,8.259,56.926,41.379,7.533,0
2025-11-17,R13,19.444,0.685,6.903,60.292,27.369,7.903,0
2025-11-18,R13,21.511,0.6486,10.548,54.008,48.76,6.977,1
2025-11-19,R13,19.867,0.4769,1.492,55.333,31.192,7.082,0
2025-11-20,R13,17.544,0.5988,9.064,55.754,68.424,4.719,0
2025-11-21,R13,20.553,0.5421,3.2,52.52,68.898,5.92,0
2025-11-22,R13,18.987,0.7041,1.523,55.325,12.215,7.905,1
2025-11-23,R13,21.684,0.5816,11.877,50.124,54.306,7.568,1
2025-11-24,R13,20.018,0.5528,1.94,59.601,61.09,7.77,1
2025-11-25,R13,19.751,0.6861,16.993,58.56,70.134,4.653,0
2025-11-26,R13,19.582,0.6325,5.203,56.384,37.196,8.933,1
2025-11-27,R13,20.004,0.6339,1.556,57.795,36.503,8.217,0
2025-11-28,R13,22.565,0.575,5.402,58.203,31.794,7.957,1
2025-11-29,R13,20.672,0.487,5.223,56.546,60.335,7.727,1
2025-11-30,R13,22.074,0.6181,1.188,54.397,33.517,8.39,1
2025-12-01,R13,18.359,0.7176,2.864,59.733,33.981,7.392,0
2025-12-02,R13,20.173,0.6799,2.315,51.055,41.641,6.574,0
2025-12-03,R13,22.915,0.6464,4.965,52.073,52.361,7.715,1
2025-12-04,R13,22.507,0.6477,7.385,58.717,57.96,6.634,1
2025-12-05,R13,24.571,0.5373,0.645,53.795,13.526,9.845,1
2025-12-06,R13,20.578,0.5339,4.21,57.026,7.765,8.551,1
2025-12-07,R13,18.663,0.5753,9.509,59.824,30.987,8.384,0
2025-12-08,R13,21.861,0.6662,7.731,58.838,55.804,7.15,1
2025-12-09,R13,23.013,0.5631,21.112,61.753,65.156,8.428,0
2025-12-10,R13,19.931,0.5289,5.973,60.596,36.015,6.736,0
2025-12-11,R13,18.997,0.6287,22.869,61.99,93.827,3.835,0
2025-12-12,R13,21.143,0.5976,6.046,60.485,45.361,7.677,1
2025-12-13,R13,21.162,0.5711,32.765,60.656,78.429,4.407,0
2025-12-14,R13,21.49,0.7022,8.736,60.453,49.006,6.019,0
2025-12-15,R13,21.346,0.7345,5.988,52.262,67.197,7.068,1
2025-12-16,R13,18.13,0.5697,42.606,64.717,70.851,5.639,0
2025-12-17,R13,22.653,0.5866,4.187,54.69,54.77,7.406,1
2025-12-18,R13,21.968,0.6058,3.319,58.763,31.359,7.6,1
2025-12-19,R13,22.243,0.6892,25.193,60.621,51.426,7.145,0
2025-12-20,R13,21.662,0.5751,13.683,58.438,78.799,4.878,0
2025-12-21,R13,21.312,0.6028,13.257,54.153,86.743,5.418,0
2025-12-22,R13,26.441,0.5137,5.109,50.194,51.739,8.256,1
2025-12-23,R13,22.832,0.4908,5.476,51.801,72.624,7.313,1
2025-12-24,R13,26.202,0.5193,3.427,51.964,60.447,7.865,1
2025-12-25,R13,21.486,0.6156,7.068,58.123,67.932,6.728,0
2025-12-26,R13,21.218,0.5011,5.276,51.701,39.649,7.282,1
2025-12-27,R13,21.429,0.6283,7.161,54.345,70.538,5.78,1
2025-12-28,R13,20.914,0.738,1.027,54.747,88.706,4.028,0
2025-12-29,R13,25.964,0.5345,7.098,56.644,27.274,9.668,1
2025-12-30,R13,22.528,0.4865,3.29,49.37,50.109,7.923,1
2025-12-31,R13,23.259,0.5849,9.356,58.483,78.645,4.891,0
2025-01-01,R14,25.469,0.2864,5.311,57.881,34.285,8.815,1
2025-01-02,R14,22.312,0.2882,1.793,60.051,38.289,8.639,1
2025-01-03,R14,23.762,0.2051,6.4,61.422,44.808,6.642,1
2025-01-04,R14,21.784,0.3365,5.787,61.645,43.737,8.063,1
2025-01-05,R14,24.417,0.3021,4.538,61.861,89.077,6.777,0
2025-01-06,R14,24.598,0.3485,13.894,69.241,29.034,8.778,0
2025-01-07,R14,24.997,0.1822,4.362,56.316,66.462,7.483,1
2025-01-08,R14,21.583,0.4552,7.615,60.46,71.17,7.397,1
2025-01-09,R14,24.464,0.3769,1.636,58.007,62.017,8.16,1
2025-01-10,R14,20.142,0.3308,8.023,64.717,52.469,6.551,0
2025-01-11,R14,25.112,0.2828,11.612,62.867,82.964,5.658,0
2025-01-12,R14,21.27,0.2678,11.962,69.455,53.622,7.273,1
2025-01-13,R14,23.192,0.4296,4.507,62.459,48.443,6.502,0
2025-01-14,R14,24.068,0.3376,22.576,66.825,83.18,6.268,0
2025-01-15,R14,27.258,0.3394,25.221,65.253,73.685,6.561,0
2025-01-16,R14,22.707,0.3237,12.5,64.288,67.004,7.518,0
2025-01-17,R14,25.401,0.3007,10.941,61.989,87.405,6.318,0
2025-01-18,R14,25.305,0.3487,0.71,56.329,38.377,10.034,1
2025-01-19,R14,25.685,0.382,11.385,63.439,47.333,8.503,1
2025-01-20,R14,26.096,0.2767,8.721,62.211,49.772,8.916,1
2025-01-21,R14,25.477,0.2537,7.98,65.502,75.778,6.057,0
2025-01-22,R14,26.57,0.2546,3.619,54.31,68.72,9.424,1
2025-01-23,R14,25.94,0.3352,7.523,60.43,57.471,7.153,1
2025-01-24,R14,26.854,0.269,17.509,59.571,70.144,7.074,1
2025-01-25,R14,22.985,0.3969,2.444,61.191,26.181,10.287,1
2025-01-26,R14,24.117,0.4127,6.836,66.881,62.846,7.74,0
2025-01-27,R14,26.879,0.2632,7.38,63.976,59.375,8.974,0
2025-01-28,R14,24.831,0.198,19.801,61.207,66.779,7.543,1
2025-01-29,R14,26.397,0.4631,5.217,58.02,38.261,8.541,1
2025-01-30,R14,26.548,0.2177,1.4,58.283,66.893,6.56,1
2025-01-31,R14,28.997,0.2346,0.36,59.993,25.924,10.144,1
2025-02-01,R14,24.993,0.3151,10.579,57.412,76.807,7.39,1
2025-02-02,R14,25.563,0.4151,0.519,60.299,25.617,10.451,1
2025-02-03,R14,23.615,0.3987,5.107,64.355,50.414,9.168,1
2025-02-04,R14,23.456,0.3015,12.265,61.055,47.567,8.206,1
2025-02-05,R14,27.977,0.3607,3.488,57.058,80.567,6.536,1
2025-02-06,R14,22.466,0.3248,2.259,58.188,44.99,6.875,1
2025-02-07,R14,26.26,0.1963,14.007,63.92,85.77,7.364,1
2025-02-08,R14,22.881,0.2824,4.758,57.47,60.881,5.997,1
2025-02-09,R14,26.925,0.2463,34.186,73.368,77.485,6.696,0
2025-02-10,R14,26.532,0.3066,2.719,55.744,9.949,8.754,1
2025-02-11,R14,26.075,0.2999,4.213,57.852,23.832,8.878,1
2025-02-12,R14,26.54,0.2291,2.828,57.002,38.76,7.073,1
2025-02-13,R14,24.283,0.4217,4.558,65.079,30.617,9.534,1
2025-02-14,R14,27.345,0.2961,24.29,60.716,55.532,7.599,0
2025-02-15,R14,27.167,0.272,8.085,58.945,43.48,9.145,1
2025-02-16,R14,27.576,0.312,14.836,62.219,69.136,7.061,1
2025-02-17,R14,22.671,0.3125,10.739,64.558,55.205,7.769,1
2025-02-18,R14,27.086,0.2615,5.803,60.158,51.978,7.282,1
2025-02-19,R14,26.96,0.2166,4.253,58.052,65.258,8.231,1
2025-02-20,R14,26.132,0.421,4.535,56.183,52.867,8.665,1
2025-02-21,R14,26.87,0.284,5.53,58.933,22.601,10.482,1
2025-02-22,R14,26.048,0.325,7.526,64.118,54.916,7.502,1
2025-02-23,R14,25.082,0.2914,11.197,63.082,54.039,7.708,1
2025-02-24,R14,24.823,0.2998,5.038,53.251,33.095,9.856,1
2025-02-25,R14,26.646,0.3048,6.218,58.431,74.027,6.306,1
2025-02-26,R14,27.906,0.3203,10.942,60.286,70.024,5.807,0
2025-02-27,R14,24.943,0.2903,2.99,63.783,49.223,9.431,1
2025-02-28,R14,26.344,0.3669,2.532,62.698,42.448,7.429,1
2025-03-01,R14,25.154,0.3698,7.081,64.322,63.697,6.675,0
2025-03-02,R14,28.774,0.3383,7.202,61.687,61.276,9.439,1
2025-03-03,R14,29.076,0.2964,35.679,64.809,85.086,7.437,1
2025-03-04,R14,29.477,0.2482,29.364,65.992,76.675,8.084,0
2025-03-05,R14,29.404,0.3543,0.619,53.583,5,12.135,1
2025-03-06,R14,26.606,0.29,1.189,57.772,61.198,6.776,1
2025-03-07,R14,26.967,0.2718,14.556,65.021,31.533,9.878,1
2025-03-08,R14,26.729,0.1805,1.605,59.702,44.006,9.199,1
2025-03-09,R14,29.32,0.2535,18.162,63.872,62.096,8.528,1
2025-03-10,R14,28.338,0.2534,1.293,56.435,16.167,9.231,1
2025-03-11,R14,27.228,0.3487,3.316,59.798,55.45,8.989,1
2025-03-12,R14,27.623,0.2944,7.153,62.12,32.474,8.462,1
2025-03-13,R14,28.225,0.3467,19.201,62.517,61.127,7.511,1
2025-03-14,R14,25.805,0.3171,11.243,63.823,54.09,8.547,1
2025-03-15,R14,30.111,0.2424,1.012,53.703,62.611,8.842,1
2025-03-16,R14,26.492,0.2538,6.899,53.084,51.854,7.622,1
2025-03-17,R14,26.725,0.2749,12.828,64.345,55.72,7.519,1
2025-03-18,R14,28.68,0.2525,1.842,56.343,27.238,9.292,1
2025-03-19,R14,26.287,0.3059,11.366,60.59,62.052,7.833,1
2025-03-20,R14,25.0,0.2749,3.445,63.47,19.96,9.656,1
2025-03-21,R14,25.455,0.2297,13.097,67.458,44.629,7.029,1
2025-03-22,R14,30.153,0.3611,23.594,66.161,98.103,6.804,0
2025-03-23,R14,28.326,0.3195,4.454,61.38,17.789,10.331,1
2025-03-24,R14,25.892,0.3107,3.997,60.645,47.33,9.001,1
2025-03-25,R14,28.575,0.1766,11.273,59.528,80.607,6.794,1
2025-03-26,R14,25.228,0.1724,3.966,62.237,45.581,8.542,1
2025-03-27,R14,29.779,0.3511,4.366,56.759,69.88,10.069,1
2025-03-28,R14,27.901,0.2837,10.905,61.009,57.936,9.285,1
2025-03-29,R14,28.983,0.283,7.243,57.301,32.273,9.886,1
2025-03-30,R14,26.212,0.3849,8.909,63.182,48.821,8.837,1
2025-03-31,R14,27.109,0.3988,26.189,70.896,70.415,6.976,0
2025-04-01,R14,26.983,0.2024,19.358,69.115,58.369,7.45,0
2025-04-02,R14,28.527,0.3408,3.332,58.186,56.42,7.759,1
2025-04-03,R14,28.999,0.3115,17.378,62.257,69.758,8.287,1
2025-04-04,R14,28.496,0.351,6.221,57.818,30.803,10.447,1
2025-04-05,R14,25.61,0.2567,14.297,65.876,42.454,7.334,1
2025-04-06,R14,24.753,0.276,2.899,57.324,19.868,8.975,1
2025-04-07,R14,28.978,0.282,13.145,60.841,35.925,9.319,1
2025-04-08,R14,26.579,0.3508,3.04,62.464,84.713,6.52,1
2025-04-09,R14,29.348,0.1872,3.672,56.993,34.962,9.002,1
2025-04-10,R14,24.894,0.3131,2.746,56.225,49.174,8.718,1
2025-04-11,R14,26.991,0.2736,6.978,60.497,31.156,8.771,1
2025-04-12,R14,27.559,0.2353,7.428,60.311,14.728,10.329,1
2025-04-13,R14,25.769,0.3659,10.903,61.313,56.102,9.126,1
2025-04-14,R14,27.693,0.2382,10.58,61.962,25.587,9.116,1
2025-04-15,R14,27.219,0.4032,10.327,64.26,61.647,8.244,1
2025-04-16,R14,26.566,0.3009,6.206,59.194,47.48,7.915,1
2025-04-17,R14,25.872,0.3212,3.548,60.343,27.621,9.801,1
2025-04-18,R14,27.659,0.2919,78.18,81.613,100,4.369,0
2025-04-19,R14,24.579,0.3676,40.82,78.834,93.256,5.227,0
2025-04-20,R14,25.711,0.462,6.996,62.037,53.021,6.688,0
2025-04-21,R14,29.068,0.2573,6.326,58.193,51.19,8.854,1
2025-04-22,R14,28.954,0.2872,10.719,54.698,34.533,9.312,1
2025-04-23,R14,26.841,0.3548,19.63,63.333,56.829,8.477,1
2025-04-24,R14,29.035,0.2576,12.482,59.188,69.54,7.98,1
2025-04-25,R14,29.252,0.2194,15.207,63.532,63.083,9.348,1
2025-04-26,R14,24.408,0.2374,2.679,58.608,58.951,8.089,1
2025-04-27,R14,25.855,0.2544,8.675,61.349,51.883,9.29,1
2025-04-28,R14,26.503,0.3436,8.364,56.389,62.392,7.326,1
2025-04-29,R14,27.596,0.2638,11.228,57.826,72.376,8.167,1
2025-04-30,R14,27.047,0.2728,2.169,58.651,18.347,9.722,1
2025-05-01,R14,27.754,0.2945,3.059,57.465,23.38,9.508,1
2025-05-02,R14,26.33,0.1685,4.445,56.687,56.486,7.469,1
2025-05-03,R14,29.555,0.3216,4.034,59.566,52.071,9.353,1
2025-05-04,R14,24.333,0.3244,12.657,67.103,40.474,8.716,0
2025-05-05,R14,27.667,0.3286,16.561,63.597,53.014,10.295,1
2025-05-06,R14,26.31,0.2761,3.248,56.678,29.359,9.282,1
2025-05-07,R14,24.633,0.3731,3.351,60.672,46.07,7.062,1
2025-05-08,R14,25.527,0.2885,6.506,55.339,47.377,7.541,1
2025-05-09,R14,28.3,0.3213,2.211,57.624,48.689,9.353,1
2025-05-10,R14,25.585,0.4236,2.182,59.84,51.172,7.711,1
2025-05-11,R14,26.969,0.2912,7.976,64.557,36.718,8.505,1
2025-05-12,R14,24.467,0.2576,30.147,68.992,64.949,8.317,0
2025-05-13,R14,28.345,0.2369,6.596,58.166,40.262,9.184,1
2025-05-14,R14,28.352,0.2268,1.674,53.003,40.364,9.284,1
2025-05-15,R14,25.199,0.2432,22.55,68.236,58.045,7.705,0
2025-05-16,R14,27.209,0.4369,4.886,60.729,23.552,8.019,1
2025-05-17,R14,24.065,0.4212,18.175,62.948,46.421,8.821,1
2025-05-18,R14,23.728,0.3377,27.157,64.986,58.148,7.724,0
2025-05-19,R14,26.706,0.2887,4.95,60.145,32.287,10.663,1
2025-05-20,R14,26.065,0.3509,8.924,65.154,69.776,7.107,0
2025-05-21,R14,24.416,0.2324,4.205,64.263,36.842,8.857,1
2025-05-22,R14,26.299,0.2385,4.115,59.64,55.089,8.655,1
2025-05-23,R14,26.286,0.2851,21.771,67.955,43.711,9.57,1
2025-05-24,R14,25.709,0.297,7.063,59.908,54.951,7.264,1
2025-05-25,R14,29.327,0.3263,9.446,55.248,72.574,9.067,1
2025-05-26,R14,24.686,0.2535,7.239,62.9,39.018,7.925,1
2025-05-27,R14,23.29,0.3034,8.234,60.92,68.194,7.715,1
2025-05-28,R14,25.51,0.4167,4.683,65.436,49.172,7.99,1
2025-05-29,R14,26.672,0.2614,3.523,59.755,14.907,9.249,1
2025-05-30,R14,26.674,0.2651,8.5,63.123,30.214,9.379,1
2025-05-31,R14,25.997,0.4232,4.039,60.914,25.634,8.992,1
2025-06-01,R14,28.038,0.3574,2.586,54.27,36.75,8.796,1
2025-06-02,R14,27.372,0.2763,5.829,55.671,46.72,9.449,1
2025-06-03,R14,28.074,0.2249,4.466,61.793,59.937,8.605,1
2025-06-04,R14,27.317,0.3566,10.676,61.512,53.698,8.043,1
2025-06-05,R14,23.08,0.2795,15.594,67.903,69.463,6.939,0
2025-06-06,R14,23.753,0.318,10.344,66.933,58.89,6.682,0
2025-06-07,R14,23.21,0.4428,6.85,60.346,47.016,6.621,1
2025-06-08,R14,27.215,0.3063,6.966,63.771,51.645,9.326,1
2025-06-09,R14,27.618,0.2836,9.371,55.802,77.948,6.755,1
2025-06-10,R14,26.155,0.3147,9.485,58.214,68.604,7.795,1
2025-06-11,R14,29.165,0.1137,29.74,70.596,81.6,7.344,0
2025-06-12,R14,24.697,0.3427,15.822,67.748,65.671,6.504,0
2025-06-13,R14,25.229,0.3058,11.166,62.214,71.956,6.26,1
2025-06-14,R14,23.23,0.3125,2.804,58.01,35.364,8.83,1
2025-06-15,R14,23.379,0.4502,10.721,57.213,28.202,7.755,1
2025-06-16,R14,26.632,0.3265,4.364,59.243,51.08,7.715,1
2025-06-17,R14,22.906,0.3105,9.254,62.929,53.197,7.823,1
2025-06-18,R14,23.322,0.4288,13.929,62.179,71.739,7.064,0
2025-06-19,R14,24.054,0.3076,6.287,61.327,57.42,6.139,0
2025-06-20,R14,26.307,0.3416,10.045,65.418,99.723,5.303,0
2025-06-21,R14,24.672,0.3496,8.236,63.239,66.504,7.441,0
2025-06-22,R14,25.619,0.2844,6.48,58.626,38.232,10.007,1
2025-06-23,R14,22.125,0.3293,12.318,68.467,63.095,7.126,0
2025-06-24,R14,23.788,0.3095,12.58,61.598,36.832,8.628,1
2025-06-25,R14,23.691,0.3546,21.566,62.78,83.971,6.691,0
2025-06-26,R14,24.174,0.2972,17.315,66.495,46.683,7.285,0
2025-06-27,R14,21.894,0.3514,33.019,75.847,68.82,4.963,0
2025-06-28,R14,22.587,0.3487,6.302,61.38,48.649,6.482,1
2025-06-29,R14,21.648,0.4382,0.83,61.467,50.486,6.946,1
2025-06-30,R14,21.867,0.2392,3.82,70.766,28.601,8.003,1
2025-07-01,R14,22.844,0.415,10.822,64.619,54.755,9.091,1
2025-07-02,R14,20.016,0.4486,19.228,70.898,66.765,8.298,0
2025-07-03,R14,20.172,0.4276,2.484,61.07,40.477,7.685,0
2025-07-04,R14,21.436,0.4024,14.369,69.965,72.488,6.283,0
2025-07-05,R14,24.404,0.4998,7.594,62.689,53.081,7.907,0
2025-07-06,R14,20.626,0.3378,5.495,66.301,30.058,8.611,1
2025-07-07,R14,25.866,0.2998,0.658,56.251,52.301,7.555,1
2025-07-08,R14,23.043,0.3903,2.859,54.18,35.955,8.52,1
2025-07-09,R14,26.405,0.3356,6.709,58.097,61.473,7.155,1
2025-07-10,R14,24.08,0.2806,6.652,61.757,39.623,8.52,1
2025-07-11,R14,25.234,0.3457,6.213,61.265,72.2,7.217,1
2025-07-12,R14,21.709,0.2544,8.304,65.592,51.477,8.155,1
2025-07-13,R14,23.19,0.3659,6.936,64.018,30.304,9.906,1
2025-07-14,R14,24.251,0.3084,8.014,60.098,50.134,6.264,1
2025-07-15,R14,19.425,0.5876,6.179,62.332,32.47,6.962,0
2025-07-16,R14,21.769,0.4697,2.445,60.68,19.587,7.563,1
2025-07-17,R14,19.885,0.4318,6.117,65.574,51.008,8.001,1
2025-07-18,R14,21.636,0.3182,9.447,64.14,54.141,7.164,1
2025-07-19,R14,21.953,0.2619,38.779,76.249,55.884,7.252,0
2025-07-20,R14,23.106,0.3151,2.728,60.22,89.363,5.544,1
2025-07-21,R14,20.803,0.3188,18.711,66.444,78.181,6.332,0
2025-07-22,R14,18.302,0.5431,17.141,69.888,44.214,7.432,0
2025-07-23,R14,21.071,0.4362,5.676,62.393,52.262,7.689,0
2025-07-24,R14,21.822,0.3173,4.749,59.83,23.782,9.05,1
2025-07-25,R14,21.581,0.2475,4.428,65.894,63.389,6.286,0
2025-07-26,R14,23.707,0.4254,36.598,73.755,64.448,6.122,0
2025-07-27,R14,23.205,0.3475,2.79,63.211,40.283,6.41,1
2025-07-28,R14,17.422,0.402,10.224,68.755,39.901,6.785,0
2025-07-29,R14,18.212,0.4189,3.382,69.017,55.65,6.692,0
2025-07-30,R14,20.556,0.3685,1.239,63.884,43.168,7.258,1
2025-07-31,R14,23.692,0.2597,18.87,66.599,53.761,7.25,0
2025-08-01,R14,19.753,0.3769,21.845,73.081,71.139,5.658,0
2025-08-02,R14,23.083,0.3686,4.457,58.919,82.722,6.489,0
2025-08-03,R14,23.458,0.3406,8.575,58.532,95.516,5.732,1
2025-08-04,R14,23.812,0.3553,3.108,58.757,21.325,9.981,1
2025-08-05,R14,21.68,0.3581,18.337,62.749,48.875,7.923,0
2025-08-06,R14,22.354,0.3522,2.1,60.526,11.799,9.231,1
2025-08-07,R14,20.281,0.3659,23.312,64.946,54.256,6.481,0
2025-08-08,R14,20.876,0.4141,5.817,64.014,42.571,7.64,1
2025-08-09,R14,20.387,0.4067,4.006,64.187,51.483,8.735,1
2025-08-10,R14,22.227,0.4314,9.692,62.075,85.204,5.954,0
2025-08-11,R14,20.083,0.3753,21.548,67.92,85.369,4.631,0
2025-08-12,R14,18.342,0.3853,12.885,69.418,49.651,7.044,0
2025-08-13,R14,20.863,0.2579,8.934,69.34,72.857,6.128,0
2025-08-14,R14,20.288,0.438,15.922,67.697,72.669,5.443,0
2025-08-15,R14,21.341,0.3269,3.801,64.806,43.457,7.429,0
2025-08-16,R14,21.835,0.4883,5.329,65.768,37.594,6.289,0
2025-08-17,R14,18.653,0.3808,5.878,63.568,59.604,6.17,0
2025-08-18,R14,21.381,0.3498,3.477,60.411,53.615,6.942,1
2025-08-19,R14,17.525,0.3183,2.513,67.328,72.618,5.861,0
2025-08-20,R14,19.63,0.3431,15.75,69.762,64.027,5.632,0
2025-08-21,R14,18.803,0.432,19.918,69.579,74.805,4.729,0
2025-08-22,R14,19.66,0.4427,3.581,64.771,32.751,7.451,1
2025-08-23,R14,22.058,0.3696,2.348,61.166,29.73,8.052,1
2025-08-24,R14,18.414,0.3049,3.012,64.562,62.293,6.081,0
2025-08-25,R14,15.575,0.4622,11.838,67.476,89.759,5.735,0
2025-08-26,R14,18.644,0.4632,15.942,65.557,52.221,6.636,0
2025-08-27,R14,20.238,0.3518,10.639,68.974,69.119,5.809,0
2025-08-28,R14,18.336,0.4474,12.145,66.201,24.511,8.163,0
2025-08-29,R14,19.599,0.3805,3.33,66.559,48.146,6.677,0
2025-08-30,R14,20.902,0.2819,9.071,64.199,54.707,7.258,0
2025-08-31,R14,16.228,0.4225,6.622,64.983,49.545,5.82,0
2025-09-01,R14,18.945,0.4074,19.005,72.352,45.419,7.035,0
2025-09-02,R14,18.706,0.3714,5.269,69.57,74.742,6.368,0
2025-09-03,R14,18.23,0.3618,1.27,64.302,40.321,7.34,1
2025-09-04,R14,18.831,0.3696,8.013,63.373,52.168,6.76,0
2025-09-05,R14,18.146,0.4106,10.893,66.98,84.029,3.989,0
2025-09-06,R14,16.593,0.4054,4.356,67.685,55.124,5.687,0
2025-09-07,R14,20.751,0.3189,2.91,58.856,17.783,6.569,1
2025-09-08,R14,18.708,0.3837,7.93,66.508,33.495,8.732,1
