date,region_id,surface_temp_c,ndvi,rainfall_mm_7d,soil_moisture_pct,cloud_cover_pct,evapotranspiration_mm,drought_risk
2025-09-30,R10,21.078,0.2376,2.086,54.906,47.175,6.271,0
2025-10-01,R10,22.546,0.3019,11.624,60.309,64.732,6.189,0
2025-10-02,R10,21.9,0.2983,7.113,56.854,40.287,8.64,1
2025-10-03,R10,19.627,0.21,2.218,57.666,26.833,6.518,1
2025-10-04,R10,22.595,0.1899,1.729,56.172,37.985,7.57,1
2025-10-05,R10,20.104,0.2897,5.277,57.899,56.932,7.909,1
2025-10-06,R10,20.602,0.3163,43.695,63.911,100,4.42,0
2025-10-07,R10,19.886,0.2656,9.648,55.898,36.562,7.058,1
2025-10-08,R10,19.26,0.295,20.752,63.346,45.713,6.695,0
2025-10-09,R10,20.627,0.2179,5.127,52.815,26.168,9.143,1
2025-10-10,R10,21.677,0.2602,0.364,52.436,46.18,7.201,1
2025-10-11,R10,22.81,0.2988,9.637,59.415,48.882,7.756,1
2025-10-12,R10,21.887,0.2185,7.516,58.239,40.124,8.972,1
2025-10-13,R10,20.613,0.2196,6.761,59.499,80.657,3.896,0
2025-10-14,R10,21.664,0.2518,4.676,48.761,54.357,6.67,1
2025-10-15,R10,21.555,0.2051,0.682,55.527,18.701,10.128,1
2025-10-16,R10,18.827,0.3461,4.259,54.95,44.367,8.248,1
2025-10-17,R10,21.575,0.326,20.665,62.873,52.806,5.764,0
2025-10-18,R10,23.329,0.2319,8.489,59.513,44.136,7.862,1
2025-10-19,R10,19.437,0.2843,0.844,57.526,5,7.811,1
2025-10-20,R10,25.889,0.3243,11.219,55.156,74.689,7.055,1
2025-10-21,R10,21.62,0.327,6.575,54.354,41.383,6.513,1
2025-10-22,R10,20.498,0.3065,1.111,53.305,35.401,7.66,1
2025-10-23,R10,23.511,0.2587,11.573,57.318,41.54,8.747,1
2025-10-24,R10,22.518,0.3788,2.139,55.485,24.652,8.389,1
2025-10-25,R10,23.153,0.1889,3.45,57.521,52.552,7.539,1
2025-10-26,R10,24.24,0.2424,3.091,54.099,78.069,6.777,1
2025-10-27,R10,19.227,0.2204,15.68,56.549,39.988,7.528,1
2025-10-28,R10,20.752,0.1379,10.533,57.092,59.752,5.759,0
2025-10-29,R10,24.387,0.336,8.42,53.704,72.027,6.384,1
2025-10-30,R10,25.168,0.1572,5.391,55.721,58.258,6.365,1
2025-10-31,R10,22.142,0.1924,2.862,50.372,56.896,7.252,1
2025-11-01,R10,23.423,0.2683,8.782,57.585,40.631,8.122,1
2025-11-02,R10,22.773,0.2813,2.621,58.429,58.912,7.448,1
2025-11-03,R10,23.695,0.3254,7.342,56.251,40.865,7.625,1
2025-11-04,R10,25.318,0.2915,0.956,53.493,27.262,9.801,1
2025-11-05,R10,18.828,0.3035,7.27,59.228,44.695,6.608,1
2025-11-06,R10,20.626,0.3764,7.66,51.96,53.231,6.281,1
2025-11-07,R10,20.447,0.3713,29.516,70.135,69.863,7.401,0
2025-11-08,R10,25.381,0.2239,9.648,58.156,33.469,8.333,1
2025-11-09,R10,24.814,0.1963,2.395,55.91,43.843,9.979,1
2025-11-10,R10,26.096,0.1839,3.348,55.846,51.392,9.016,1
2025-11-11,R10,24.03,0.2809,4.925,50.191,56.915,7.916,1
2025-11-12,R10,24.995,0.2576,7.01,54.139,35.145,9.492,1
2025-11-13,R10,20.771,0.3495,9.214,58.775,56.001,6.774,0
2025-11-14,R10,24.537,0.2427,8.071,56.446,46.66,6.982,1
2025-11-15,R10,26.443,0.2309,7.428,55.422,21.489,9.277,1
2025-11-16,R10,23.933,0.206,30.736,71.42,88.403,5.407,0
2025-11-17,R10,21.749,0.2799,11.3,56.909,67.408,5.47,0
2025-11-18,R10,24.27,0.1015,12.595,62.508,46.408,9.955,1
2025-11-19,R10,24.1,0.2554,0.92,51.262,17.129,9.567,1
2025-11-20,R10,25.817,0.2458,5.321,54.856,60.708,8.014,1
2025-11-21,R10,26.994,0.122,21.382,59.307,85.456,5.549,0
2025-11-22,R10,23.995,0.0995,9.327,62.761,56.825,6.189,1
2025-11-23,R10,24.228,0.2746,6.839,56.471,44.661,7.82,1
2025-11-24,R10,23.852,0.1767,7.544,51.418,25.34,9.629,1
2025-11-25,R10,21.381,0.2973,13.23,58.079,71.276,6.531,0
2025-11-26,R10,23.923,0.1011,5.81,60.74,28.357,8.728,1
2025-11-27,R10,24.572,0.2552,18.734,63.303,48.561,8.562,1
2025-11-28,R10,22.726,0.1989,0.313,55.765,5,9.269,1
2025-11-29,R10,23.461,0.2198,14.367,60.956,48.815,6.351,0
2025-11-30,R10,24.273,0.2191,7.871,58.263,41.071,8.076,1
2025-12-01,R10,21.931,0.1659,12.569,57.201,69.426,6.08,0
2025-12-02,R10,27.327,0.2191,9.282,55.572,70.2,7.522,1
2025-12-03,R10,23.32,0.2429,5.585,54.316,35.052,9.62,1
2025-12-04,R10,23.896,0.2919,9.813,56.673,40.81,7.481,1
2025-12-05,R10,25.59,0.1511,6.717,56.24,61.12,5.706,1
2025-12-06,R10,22.961,0.1609,7.495,55.577,90.367,4.446,1
2025-12-07,R10,23.551,0.2782,24.905,62.916,77.794,6.375,0
2025-12-08,R10,21.182,0.2667,17.885,62.372,62.097,7.559,0
2025-12-09,R10,23.439,0.2693,13.255,57.927,51.92,7.447,1
2025-12-10,R10,24.612,0.4412,9.071,61.61,47.476,7.984,1
2025-12-11,R10,24.325,0.2456,3.46,54.889,32.456,9.428,1
2025-12-12,R10,21.978,0.2214,2.032,57.777,13.025,8.885,1
2025-12-13,R10,23.986,0.2363,1.048,63.691,67.908,7.48,1
2025-12-14,R10,24.484,0.2565,10.665,55.737,39.857,8.334,1
2025-12-15,R10,23.16,0.2522,2.03,53.917,25.443,9.186,1
2025-12-16,R10,26.029,0.2996,3.619,52.448,48.331,7.1,1
2025-12-17,R10,26.843,0.2795,8.319,55.077,35.699,9.756,1
2025-12-18,R10,25.765,0.2374,4.221,51.764,55.214,8.253,1
2025-12-19,R10,25.545,0.1862,14.716,60.445,69.486,7.601,1
2025-12-20,R10,25.87,0.2161,3.29,58.77,40.594,10.203,1
2025-12-21,R10,24.625,0.2939,7.927,53.014,37.797,7.193,1
2025-12-22,R10,27.275,0.2605,3.458,56.743,42.812,8.433,1
2025-12-23,R10,24.6,0.2754,2.923,54.386,33.608,10.084,1
2025-12-24,R10,24.43,0.2335,24.818,58.029,55.554,7.826,1
2025-12-25,R10,28.364,0.1987,2.406,47.71,41.046,9.565,1
2025-12-26,R10,27.847,0.1601,0.291,47.132,27.509,7.321,1
2025-12-27,R10,27.13,0.11,12.315,53.174,40.888,8.606,1
2025-12-28,R10,28.855,0.162,9.035,50.329,34.101,11.062,1
2025-12-29,R10,25.624,0.136,24.486,61.431,54.194,9.077,1
2025-12-30,R10,25.412,0.3672,8.883,52.315,59.866,7.576,1
2025-12-31,R10,27.498,0.1702,3.678,50.483,37.058,8.811,1
2025-01-01,R11,29.007,0.3659,4.829,35.17,48.394,8.778,1
2025-01-02,R11,27.44,0.4203,12.409,39.403,45.831,9.644,1
2025-01-03,R11,28.583,0.4836,7.494,33.682,33.034,9.875,1
2025-01-04,R11,32.177,0.4625,4.892,30.847,40.322,9.796,1
2025-01-05,R11,29.314,0.489,0.789,28.393,5,10.492,1
2025-01-06,R11,31.825,0.399,6.578,29.837,25.897,11.183,1
2025-01-07,R11,26.477,0.5261,17.206,39.88,24.395,10.393,1
2025-01-08,R11,29.114,0.4889,4.966,30.959,45.635,8.217,1
2025-01-09,R11,28.803,0.6044,9.024,30.575,55.207,9.35,1
2025-01-10,R11,31.304,0.3953,24.203,39.851,87.154,6.966,1
2025-01-11,R11,31.755,0.4286,5.905,27.415,41.635,10.474,1
2025-01-12,R11,29.171,0.4383,1.101,33.825,72.982,6.717,1
2025-01-13,R11,29.805,0.5329,4.376,32.283,40.694,8.973,1
2025-01-14,R11,28.969,0.513,6.616,33.179,51.869,10.159,1
2025-01-15,R11,29.698,0.568,17.978,36.638,46.338,9.805,1
2025-01-16,R11,28.232,0.4726,4.49,35.51,58.419,8.891,1
2025-01-17,R11,30.665,0.4889,9.349,32.158,38.017,11.645,1
2025-01-18,R11,26.384,0.6245,6.79,31.916,48.067,7.842,1
2025-01-19,R11,32.36,0.3599,4.512,29.497,31.614,10.334,1
2025-01-20,R11,33.857,0.5238,7.425,31.472,64.221,9.04,1
2025-01-21,R11,31.949,0.4884,7.421,33.146,66.632,10.205,1
2025-01-22,R11,29.094,0.4365,8.94,32.759,37.061,8.988,1
2025-01-23,R11,30.082,0.4754,15.62,38.789,49.656,9.056,1
2025-01-24,R11,27.951,0.5002,2.012,33.586,48.066,7.565,1
2025-01-25,R11,33.946,0.4435,12.039,33.187,54.631,9.087,1
2025-01-26,R11,31.834,0.4678,7.714,31.7,46.045,8.855,1
2025-01-27,R11,30.653,0.5779,2.046,30.805,61.263,9.436,1
2025-01-28,R11,31.436,0.57,2.758,34.823,42.402,8.024,1
2025-01-29,R11,33.675,0.4837,0.843,26.156,67.014,8.658,1
2025-01-30,R11,31.57,0.5071,4.579,29.207,72.153,8.318,1
2025-01-31,R11,29.992,0.404,5.376,32.158,69.37,7.621,1
2025-02-01,R11,32.494,0.5524,16.131,29.889,37.581,10.522,1
2025-02-02,R11,27.381,0.4365,13.34,38.129,48.944,9.011,1
2025-02-03,R11,29.904,0.4935,16.07,33.842,87.44,7.2,1
2025-02-04,R11,29.203,0.5974,6.823,32.068,55.581,8.627,1
2025-02-05,R11,30.992,0.4055,3.437,27.69,33.642,9.554,1
2025-02-06,R11,27.378,0.4747,9.389,35.918,81.901,6.94,1
2025-02-07,R11,31.011,0.5704,10.074,31.412,81.852,8.026,1
2025-02-08,R11,33.538,0.4799,28.819,35.832,68.596,8.056,1
2025-02-09,R11,31.75,0.5259,9.565,33.064,59.352,9.594,1
2025-02-10,R11,31.741,0.4613,0.555,32.741,71.881,9.191,1
2025-02-11,R11,30.126,0.4414,19.437,42.667,60.685,8.213,1
2025-02-12,R11,31.067,0.4942,17.45,33.051,54.186,10.208,1
2025-02-13,R11,31.272,0.354,1.323,36.558,37.902,9.824,1
2025-02-14,R11,27.956,0.4788,7.431,33.754,35.02,10.137,1
2025-02-15,R11,32.349,0.3997,6.391,34.473,20.66,11.636,1
2025-02-16,R11,31.581,0.3855,0.733,31.844,16.389,13.082,1
2025-02-17,R11,31.444,0.4807,8.493,37.638,76.359,8.523,1
2025-02-18,R11,32.33,0.3874,8.002,32.374,55.186,8.877,1
2025-02-19,R11,32.092,0.3848,1.196,27.868,53.719,8.712,1
2025-02-20,R11,31.968,0.5532,3.173,33.92,19.193,12.183,1
2025-02-21,R11,31.906,0.5295,17.389,31.799,79.598,7.96,1
2025-02-22,R11,33.51,0.4583,17.775,27.509,74.202,8.651,1
2025-02-23,R11,33.118,0.4495,25.905,32.204,88.175,7.994,1
2025-02-24,R11,32.646,0.5102,5.098,28.241,35.125,10.365,1
2025-02-25,R11,33.184,0.3754,19.637,37.972,55.804,9.787,1
2025-02-26,R11,32.223,0.515,10.961,36.201,54.334,8.87,1
2025-02-27,R11,33.835,0.431,8.201,31.087,57.385,10.335,1
2025-02-28,R11,33.569,0.4853,6.701,30.497,24.813,11.54,1
2025-03-01,R11,31.439,0.5462,0.511,30.508,13.11,11.622,1
2025-03-02,R11,31.868,0.423,5.297,30.255,59.757,9.68,1
2025-03-03,R11,33.182,0.4479,6.054,32.381,26.21,10.968,1
2025-03-04,R11,30.276,0.5861,33.843,41.715,76.421,7.617,1
2025-03-05,R11,31.014,0.3263,8.833,27.214,57.902,8.72,1
2025-03-06,R11,33.675,0.4927,0.976,31.39,7.553,11.423,1
2025-03-07,R11,34.895,0.3918,22.864,39.071,80.42,8.121,1
2025-03-08,R11,32.114,0.4049,5.986,31.808,44.033,11.137,1
2025-03-09,R11,30.549,0.4052,2.614,32.736,56.572,9.194,1
2025-03-10,R11,32.357,0.3984,6.618,28.605,49.861,9.702,1
2025-03-11,R11,34.585,0.2958,15.429,33.323,36.031,11.158,1
2025-03-12,R11,33.029,0.302,6.807,29.381,55.227,8.721,1
2025-03-13,R11,30.76,0.4395,7.179,32.141,76.455,7.554,1
2025-03-14,R11,30.808,0.5111,8.78,35.111,58.53,10.21,1
2025-03-15,R11,34.286,0.3899,50.306,39.358,64.665,9.134,1
2025-03-16,R11,32.175,0.4395,3.558,29.113,65.926,9.479,1
2025-03-17,R11,32.38,0.3924,1.344,30.702,48.789,9.972,1
2025-03-18,R11,33.037,0.4558,2.562,28.55,32.157,12.742,1
2025-03-19,R11,34.364,0.4299,27.443,36.808,61.895,8.616,1
2025-03-20,R11,31.112,0.5498,6.926,32.761,36.627,10.014,1
2025-03-21,R11,32.88,0.5005,2.834,28.16,45.173,9.584,1
2025-03-22,R11,30.031,0.4689,6.538,32.019,41.294,10.32,1
2025-03-23,R11,33.376,0.4794,9.924,29.876,74.104,8.967,1
2025-03-24,R11,30.206,0.5255,5.755,30.03,54.902,9.741,1
2025-03-25,R11,33.646,0.4101,2.976,32.2,37.891,11.957,1
2025-03-26,R11,33.946,0.4329,5.06,28.232,40.228,11.659,1
2025-03-27,R11,35.092,0.4287,1.427,27.372,44.611,8.657,1
2025-03-28,R11,31.448,0.3761,1.682,34.381,35.395,8.724,1
2025-03-29,R11,34.196,0.4216,5.167,29.773,64.355,8.651,1
2025-03-30,R11,34.834,0.523,4.61,22.536,33.514,10.994,1
2025-03-31,R11,33.133,0.4761,18.943,39.402,80.584,8.103,1
2025-04-01,R11,31.617,0.4416,5.451,35.929,91.322,8.199,1
2025-04-02,R11,33.634,0.462,4.797,29.059,79.649,8.927,1
2025-04-03,R11,33.083,0.3807,18.35,27.614,45.35,9.553,1
2025-04-04,R11,32.873,0.5288,2.817,32.393,30.996,10.417,1
2025-04-05,R11,33.099,0.5173,12.19,31.418,30.046,11.688,1
2025-04-06,R11,31.483,0.4962,4.246,29.149,41.32,10.081,1
2025-04-07,R11,37.597,0.3696,0.216,24.829,59.012,11.168,1
2025-04-08,R11,34.839,0.4183,21.681,35.085,83.475,8.502,1
2025-04-09,R11,33.1,0.405,4.567,31.965,37.453,10.404,1
2025-04-10,R11,30.414,0.4443,30.547,43.673,100,6.291,1
2025-04-11,R11,33.531,0.3954,15.273,35.057,41.312,10.488,1
2025-04-12,R11,31.84,0.5619,9.917,36.026,53.313,9.062,1
2025-04-13,R11,32.061,0.483,2.269,28.806,23.918,9.416,1
2025-04-14,R11,34.29,0.3123,9.797,27.85,58.866,10.38,1
2025-04-15,R11,34.932,0.5601,0.713,29.118,17.881,12.766,1
2025-04-16,R11,33.613,0.3761,4.454,36.142,44.448,9.466,1
2025-04-17,R11,32.685,0.407,2.907,27.422,42.975,10.619,1
2025-04-18,R11,34.363,0.5046,4.606,31.395,41.436,11.348,1
2025-04-19,R11,36.06,0.4534,20.649,33.176,51.856,11.38,1
2025-04-20,R11,33.276,0.4688,2.695,28.555,77.025,8.833,1
2025-04-21,R11,33.144,0.4925,7.068,28.56,52.41,9.338,1
2025-04-22,R11,34.644,0.465,1.756,24.031,24.038,10.906,1
2025-04-23,R11,35.5,0.5254,13.321,32.082,38.349,10.242,1
2025-04-24,R11,35.112,0.4229,21.688,35.306,50.208,10.898,1
2025-04-25,R11,35.116,0.5195,2.301,26.801,47.574,10.5,1
2025-04-26,R11,32.487,0.391,6.293,24.36,64.139,9.657,1
2025-04-27,R11,33.516,0.4366,6.874,31.82,35.155,10.327,1
2025-04-28,R11,33.629,0.4409,16.081,38.036,58.065,8.669,1
2025-04-29,R11,33.609,0.4663,2.345,29.543,23.238,11.285,1
2025-04-30,R11,33.797,0.3366,6.593,27.25,31.777,10.296,1
2025-05-01,R11,35.177,0.4012,2.126,27.771,29.146,10.602,1
2025-05-02,R11,31.35,0.4665,13.386,30.561,62.388,9.357,1
2025-05-03,R11,34.168,0.4114,2.358,26.995,48.193,10.513,1
2025-05-04,R11,31.273,0.4046,1.118,35.376,27.432,11.598,1
2025-05-05,R11,34.375,0.4731,34.021,37.297,57.306,9.855,1
2025-05-06,R11,36.196,0.368,9.756,36.0,80.121,7.666,1
2025-05-07,R11,35.284,0.4716,4.412,35.133,64.207,9.597,1
2025-05-08,R11,34.817,0.3995,1.102,30.105,44.423,9.925,1
2025-05-09,R11,34.171,0.5305,2.042,31.722,26.914,12.089,1
2025-05-10,R11,29.483,0.4543,11.444,38.254,35.457,10.596,1
2025-05-11,R11,34.519,0.3563,20.579,35.157,59.156,9.062,1
2025-05-12,R11,34.397,0.5184,0.845,26.016,5.628,11.048,1
2025-05-13,R11,33.043,0.4285,3.181,27.485,53.731,9.936,1
2025-05-14,R11,31.957,0.5295,6.362,29.939,36.827,10.798,1
2025-05-15,R11,30.743,0.3384,9.168,28.496,22.338,11.037,1
2025-05-16,R11,31.071,0.4457,14.559,39.095,60.783,9.438,1
2025-05-17,R11,33.22,0.4504,14.631,28.469,47.691,9.263,1
2025-05-18,R11,36.663,0.3968,13.552,32.414,49.939,11.587,1
2025-05-19,R11,32.626,0.4644,12.435,34.789,63.508,8.336,1
2025-05-20,R11,33.569,0.4972,14.252,32.244,71.97,9.52,1
2025-05-21,R11,31.342,0.4253,17.117,37.707,70.897,9.037,1
2025-05-22,R11,30.134,0.4731,7.48,33.101,64.725,6.964,1
2025-05-23,R11,28.876,0.623,19.579,34.026,97.321,6.534,1
2025-05-24,R11,30.32,0.3946,9.397,33.392,37.751,9.365,1
2025-05-25,R11,31.947,0.3833,2.902,32.36,65.624,9.641,1
2025-05-26,R11,32.564,0.4915,16.702,36.285,58.518,9.845,1
2025-05-27,R11,28.348,0.474,10.175,37.384,45.282,9.17,1
2025-05-28,R11,31.851,0.5121,2.288,33.928,51.124,9.912,1
2025-05-29,R11,31.746,0.4591,17.015,31.711,54.328,8.819,1
2025-05-30,R11,30.181,0.5925,8.502,31.561,43.463,9.273,1
2025-05-31,R11,31.581,0.4229,4.916,33.475,49.625,10.547,1
2025-06-01,R11,31.703,0.4269,19.805,34.621,55.826,9.478,1
2025-06-02,R11,29.78,0.4827,11.81,29.209,76.796,9.203,1
2025-06-03,R11,34.512,0.4447,2.902,33.035,43.662,9.53,1
2025-06-04,R11,29.16,0.5105,6.836,35.599,43.256,9.264,1
2025-06-05,R11,29.953,0.5108,6.677,32.175,77.068,7.85,1
2025-06-06,R11,28.368,0.6017,8.894,34.528,41.558,8.628,1
2025-06-07,R11,31.001,0.5437,1.112,28.413,39.445,11.277,1
2025-06-08,R11,31.374,0.4766,16.702,31.661,77.85,6.73,1
2025-06-09,R11,30.486,0.5043,16.727,33.468,48.029,7.853,1
2025-06-10,R11,31.167,0.4071,4.217,30.882,27.006,9.693,1
2025-06-11,R11,29.076,0.4835,10.68,34.386,23.301,10.382,1
2025-06-12,R11,28.26,0.4447,20.041,42.593,61.324,8.794,1
2025-06-13,R11,32.357,0.3756,3.804,27.213,67.797,8.84,1
2025-06-14,R11,31.906,0.4448,11.492,36.614,73.036,8.702,1
2025-06-15,R11,33.972,0.5258,13.071,32.55,74.105,8.137,1
2025-06-16,R11,33.661,0.4336,1.819,25.128,50.998,8.973,1
2025-06-17,R11,31.308,0.4778,10.487,34.454,71.643,6.489,1
2025-06-18,R11,31.029,0.4175,5.332,33.568,68.254,8.626,1
2025-06-19,R11,31.888,0.5077,13.55,33.055,49.381,9.457,1
2025-06-20,R11,32.41,0.3979,7.91,30.071,47.477,10.309,1
2025-06-21,R11,27.612,0.5139,15.479,34.861,45.838,8.289,1
2025-06-22,R11,30.536,0.482,5.19,35.525,60.412,8.829,1
2025-06-23,R11,30.259,0.4832,8.172,26.961,46.885,9.916,1
2025-06-24,R11,27.827,0.4973,9.61,36.226,54.814,7.704,1
2025-06-25,R11,31.941,0.512,12.914,36.126,53.722,11.642,1
2025-06-26,R11,29.228,0.4718,10.624,28.793,60.275,7.335,1
2025-06-27,R11,28.747,0.4041,14.518,34.344,26.622,8.922,1
2025-06-28,R11,30.819,0.5104,28.281,35.853,82.751,7.98,1
2025-06-29,R11,31.286,0.478,15.488,33.683,61.403,8.511,1
2025-06-30,R11,28.564,0.4882,11.739,35.081,38.14,8.927,1
2025-07-01,R11,25.985,0.5492,3.18,32.414,18.851,8.681,1
2025-07-02,R11,27.651,0.4309,6.928,31.386,54.132,7.578,1
2025-07-03,R11,28.988,0.5768,9.528,33.056,63.937,9.053,1
2025-07-04,R11,29.839,0.4553,8.128,33.614,31.051,8.339,1
2025-07-05,R11,27.964,0.4928,8.224,30.618,44.592,9.042,1
2025-07-06,R11,26.746,0.5423,4.594,30.628,70.328,8.22,1
2025-07-07,R11,28.272,0.4412,16.036,36.23,58.84,7.359,1
2025-07-08,R11,25.777,0.4663,11.961,35.331,41.282,9.219,1
2025-07-09,R11,28.405,0.4276,6.101,34.283,56.694,9.384,1
2025-07-10,R11,27.606,0.5546,9.647,29.169,59.383,7.132,1
2025-07-11,R11,28.253,0.4814,3.105,29.663,72.232,8.465,1
2025-07-12,R11,27.6,0.4938,13.995,41.042,71.45,8.134,1
2025-07-13,R11,28.103,0.3745,13.341,31.324,55.925,8.21,1
2025-07-14,R11,30.671,0.3328,9.572,38.932,64.593,8.42,1
2025-07-15,R11,26.493,0.6057,2.409,30.968,55.981,8.335,1
2025-07-16,R11,23.425,0.5775,15.146,38.931,86.357,4.849,1
2025-07-17,R11,27.892,0.5436,29.235,35.897,56.759,8.533,1
2025-07-18,R11,29.432,0.5152,8.201,33.717,57.233,9.231,1
2025-07-19,R11,31.924,0.523,11.947,35.533,77.624,8.04,1
2025-07-20,R11,25.605,0.5734,13.942,38.124,45.693,9.085,1
2025-07-21,R11,26.092,0.5701,15.565,34.273,88.898,6.198,1
2025-07-22,R11,26.974,0.5145,8.952,32.839,83.085,6.28,1
2025-07-23,R11,27.074,0.5088,9.115,35.362,38.384,8.955,1
2025-07-24,R11,29.169,0.4384,3.498,28.26,29.185,8.846,1
2025-07-25,R11,26.519,0.4239,9.197,38.784,59.721,8.644,1
2025-07-26,R11,27.508,0.432,5.345,37.371,34.913,8.4,1
2025-07-27,R11,23.199,0.5902,4.42,37.375,56.067,6.389,1
2025-07-28,R11,24.737,0.4506,4.74,36.557,52.473,9.402,1
2025-07-29,R11,30.017,0.4866,26.416,35.166,42.35,10.319,1
2025-07-30,R11,27.904,0.5515,21.58,35.499,51.563,8.309,1
2025-07-31,R11,29.664,0.4615,6.68,35.821,69.925,8.166,1
2025-08-01,R11,25.243,0.4912,10.059,33.973,28.934,9.351,1
2025-08-02,R11,28.869,0.4408,3.56,25.924,53.361,8.857,1
2025-08-03,R11,26.76,0.5761,0.984,35.709,63.563,7.898,1
2025-08-04,R11,23.92,0.6079,33.023,47.076,71.689,7.202,1
2025-08-05,R11,27.566,0.591,1.372,33.857,40.556,10.384,1
2025-08-06,R11,28.118,0.5126,5.369,25.055,55.393,7.704,1
2025-08-07,R11,28.659,0.4666,16.456,33.795,52.733,9.1,1
2025-08-08,R11,25.13,0.4382,9.198,32.374,29.961,9.273,1
2025-08-09,R11,25.667,0.5335,5.922,32.967,61.284,7.644,1
2025-08-10,R11,23.628,0.464,4.373,37.045,35.447,8.216,1
2025-08-11,R11,24.717,0.486,10.324,36.989,59.925,7.115,1
2025-08-12,R11,26.5,0.3988,12.655,35.851,73.713,6.677,1
2025-08-13,R11,24.066,0.5113,2.714,33.659,54.962,6.633,1
2025-08-14,R11,28.638,0.4878,6.93,35.419,51.921,9.5,1
2025-08-15,R11,26.077,0.5469,15.209,40.04,39.407,7.596,1
2025-08-16,R11,25.877,0.5328,12.902,39.698,67.086,6.334,1
2025-08-17,R11,26.158,0.394,22.332,42.205,30.439,9.772,1
2025-08-18,R11,26.431,0.5765,2.988,33.414,49.784,7.979,1
2025-08-19,R11,25.005,0.4908,10.186,34.36,21.319,8.757,1
2025-08-20,R11,27.196,0.4538,9.144,31.366,70.574,7.026,1
2025-08-21,R11,22.098,0.5976,12.405,38.967,76.195,5.664,1
2025-08-22,R11,27.237,0.4695,22.111,42.202,51.371,7.93,1
2025-08-23,R11,24.097,0.5243,8.556,33.984,53.895,8.393,1
2025-08-24,R11,23.306,0.5017,7.719,35.241,88.309,6.11,1
2025-08-25,R11,27.491,0.5327,2.672,36.316,44.579,10.174,1
2025-08-26,R11,25.666,0.549,4.605,35.771,38.56,8.829,1
2025-08-27,R11,26.47,0.5136,9.565,35.896,61.712,8.633,1
2025-08-28,R11,25.981,0.3571,0.705,32.459,11.3,9.061,1
2025-08-29,R11,24.5,0.4709,5.374,33.407,52.123,8.095,1
2025-08-30,R11,28.197,0.4434,20.143,36.949,60.476,8.951,1
2025-08-31,R11,26.538,0.5803,23.842,41.1,37.523,9.076,1
2025-09-01,R11,24.842,0.5846,25.795,41.219,54.989,8.662,1
2025-09-02,R11,24.164,0.5618,3.641,25.977,29.615,8.452,1
2025-09-03,R11,23.253,0.5065,8.274,36.323,40.245,9.042,1
2025-09-04,R11,27.475,0.3967,0.517,32.294,80.612,6.577,1
2025-09-05,R11,21.131,0.5129,9.908,33.268,59.568,7.077,1
2025-09-06,R11,25.733,0.3907,0.777,37.682,15.547,7.085,1
2025-09-07,R11,28.34,0.4112,1.168,30.7,60.995,7.798,1
2025-09-08,R11,25.285,0.4629,9.206,35.344,75.93,8.404,1
2025-09-09,R11,27.259,0.5285,7.464,34.324,54.317,8.688,1
2025-09-10,R11,25.223,0.4438,8.929,36.245,73.666,7.29,1
2025-09-11,R11,27.698,0.4845,2.005,31.222,64.293,8.641,1
2025-09-12,R11,23.884,0.4675,14.909,38.747,69.529,7.177,1
2025-09-13,R11,26.728,0.6064,5.934,34.968,87.902,6.983,1
2025-09-14,R11,22.507,0.5384,19.414,42.973,53.486,6.813,0
2025-09-15,R11,26.758,0.5687,4.707,35.24,64.72,8.395,1
2025-09-16,R11,24.993,0.6158,11.397,38.574,46.579,8.329,1
2025-09-17,R11,27.067,0.6093,11.713,34.694,73.328,6.456,1
2025-09-18,R11,23.7,0.5522,3.513,34.831,39.806,8.154,1
2025-09-19,R11,22.439,0.5792,5.419,35.871,54.887,7.479,1
2025-09-20,R11,24.24,0.459,3.072,33.551,78.792,6.15,1
2025-09-21,R11,22.939,0.5202,25.34,44.766,100,5.538,0
2025-09-22,R11,26.603,0.4659,22.142,41.589,54.872,7.772,1
2025-09-23,R11,22.995,0.5847,17.447,36.12,51.011,7.629,1
2025-09-24,R11,24.551,0.5518,15.685,38.617,78.79,7.67,1
2025-09-25,R11,26.123,0.5574,4.107,33.463,41.536,8.176,1
2025-09-26,R11,24.665,0.4121,10.761,28.917,41.499,9.308,1
2025-09-27,R11,23.712,0.5206,12.024,36.961,34.236,8.796,1
2025-09-28,R11,22.641,0.5607,8.135,41.989,37.283,7.522,1
2025-09-29,R11,25.188,0.4928,23.631,45.133,62.132,7.122,0
2025-09-30,R11,20.531,0.638,9.717,39.736,55.447,7.713,1
2025-10-01,R11,28.662,0.4955,7.406,36.731,74.246,7.904,1
2025-10-02,R11,26.504,0.5802,13.635,39.322,66.452,9.199,1
2025-10-03,R11,24.257,0.6956,19.956,39.928,67.526,6.646,1
2025-10-04,R11,25.544,0.5289,6.21,34.007,63.798,8.045,1
2025-10-05,R11,24.331,0.5999,6.93,36.839,61.178,8.737,1
2025-10-06,R11,24.068,0.5386,8.244,37.37,26.28,6.439,1
2025-10-07,R11,27.717,0.5453,2.081,35.087,37.971,9.176,1
2025-10-08,R11,26.809,0.4873,2.048,31.068,59.912,8.901,1
2025-10-09,R11,23.357,0.5826,6.51,39.563,78.392,4.916,1
2025-10-10,R11,20.486,0.6021,13.962,39.096,74.744,6.797,1
2025-10-11,R11,24.898,0.5534,10.343,37.231,19.903,8.854,1
2025-10-12,R11,23.869,0.6003,2.123,39.154,43.671,7.571,1
